date,location,new_cases,new_cases_per_million,new_deaths,new_deaths_per_million
2022-05-02,Poland,627.2796934870163,15.738352590382178,13.418757288031776,0.3368055305682783
2022-05-03,Poland,572.0578710648568,14.352804964194332,12.152623688164176,0.30499243711498303
2022-05-04,Poland,541.5051807433301,13.586280759629426,11.279893386647682,0.28301739130454023
2022-05-05,Poland,535.5041479264013,13.435705780452256,10.786573379984022,0.27062378810613125
2022-05-06,Poland,470.5637847745998,11.806360686331537,9.668632350498005,0.24253000166599892
2022-05-07,Poland,468.70704647708055,11.759714209569882,10.01142761953038,0.25111627519590635
2022-05-08,Poland,520.8891554226428,13.068919140438664,11.71960686324301,0.2939773446612025
2022-05-09,Poland,509.96828252575045,12.794882058979203,11.660403131775366,0.2924742628687643
2022-05-10,Poland,490.38084291221054,12.303487456280223,11.196335165758057,0.28083911377663573
2022-05-11,Poland,469.87369648541016,11.788951524245894,10.685690488096549,0.268064867566399
2022-05-12,Poland,457.92283858102087,11.489089122113423,10.720139930042276,0.2689323338332664
2022-05-13,Poland,396.7875062471464,9.955215992010768,8.973746460109385,0.22514239546908538
2022-05-14,Poland,370.0835249044662,9.285260136604682,8.583208395807942,0.2153432283859537
2022-05-15,Poland,374.13559886748743,9.386971880732684,8.715808762291452,0.2186762618692142
2022-05-16,Poland,329.0947526239118,8.257014592709263,8.832517074801938,0.2215840413128277
2022-05-17,Poland,338.6573046812229,8.496925304020433,10.330934532740647,0.25914932533750734
2022-05-18,Poland,309.18820589726164,7.757538564056581,10.213893053480199,0.2561578877229793
2022-05-19,Poland,304.2820922873967,7.6345032816976826,9.686889888395726,0.24295092453789635
2022-05-20,Poland,262.12220556406305,6.576708512414937,8.674762618696555,0.2175776778279008
2022-05-21,Poland,253.9852740298246,6.37250787939797,8.271664167921667,0.20748115942043094
2022-05-22,Poland,275.3652173914915,6.908874162923236,8.341162751963022,0.2092051307680915
2022-05-23,Poland,265.1682158922342,6.653012027324196,8.234416125276292,0.20657877727816804
2022-05-24,Poland,247.68758953873242,6.2143808429161,7.13733133433768,0.17913133433295525
2022-05-25,Poland,237.49981675844893,5.958702815263088,6.629018823925879,0.16644474429463252
2022-05-26,Poland,239.06316841595478,5.997852207233796,6.637081459274878,0.16672826919884737
2022-05-27,Poland,213.35842078975034,5.352897151427928,5.147659503585048,0.12938893886398953
2022-05-28,Poland,213.22775279041653,5.349699483595176,4.766816591707393,0.11984880892895053
2022-05-29,Poland,230.21662502097934,5.775932467103707,4.880726303518229,0.12267462935207407
2022-05-30,Poland,222.75169082140738,5.5886791271069125,5.1092120606398215,0.12836888222564116
2022-05-31,Poland,208.11700816272676,5.221478027656389,5.200399800103485,0.13065180742970733
2022-06-01,Poland,201.40153256718673,5.053022222225656,5.411394302852253,0.13592806929877638
2022-06-02,Poland,211.34286190252587,5.302530568052915,5.717541229389195,0.14360199900059742
2022-06-03,Poland,196.36631684171277,4.9268585374013165,4.928502415462287,0.12379880059978429
2022-06-04,Poland,197.1887389639855,4.9474991504281505,4.6986839913408565,0.11797441279368334
2022-06-05,Poland,206.52183908060007,5.181703514912732,5.072696984844355,0.12734079626861886
2022-06-06,Poland,210.91640846257883,5.291966683328602,4.625254039649985,0.1161521239381099
2022-06-07,Poland,204.40812926883788,5.128688955525723,4.4640013326700325,0.11212473763126057
2022-06-08,Poland,203.2984507747509,5.100820389808564,4.054639346995927,0.10188449108785871
2022-06-09,Poland,215.32637014840563,5.402632017328345,3.987439613529284,0.10021335998674154
2022-06-10,Poland,202.16315175759206,5.072278427456388,3.2318840579732138,0.08119260369820615
2022-06-11,Poland,195.69122105627156,4.9098515075828795,2.8264201232736212,0.07101802432122106
2022-06-12,Poland,200.59470264881196,5.032885523908134,3.283058470766851,0.08250428119279311
2022-06-13,Poland,186.57284691000515,4.681087922708495,3.199333666502256,0.08034176245216186
2022-06-14,Poland,164.78287522916412,4.134389871733609,2.8112277194755064,0.07057994336170045
2022-06-15,Poland,159.83428285867947,4.01018414126543,2.7187739463620018,0.06819550224892193
