"ID";"ModesOfTravel";"Population";"TripCharacteristics";"Margins";"RegionCharacteristics";"Periods";"Trips_1";"Trips_4"
"89457";"A018982";"A048710";"2031120";"MBG0095";"PV27    ";"2019JJ00";"0.18";"10"
"89458";"A018982";"A048710";"2031120";"MBG0095";"PV27    ";"2020JJ00";;
"89459";"A018982";"A048710";"2031120";"MBG0095";"PV27    ";"2021JJ00";;
"89460";"A018982";"A048710";"2031120";"MBG0095";"PV28    ";"2018JJ00";"0.17";"9"
"89461";"A018982";"A048710";"2031120";"MBG0095";"PV28    ";"2019JJ00";"0.17";"9"
"89462";"A018982";"A048710";"2031120";"MBG0095";"PV28    ";"2020JJ00";"0.1";"5"
"89463";"A018982";"A048710";"2031120";"MBG0095";"PV28    ";"2021JJ00";"0.1";"5"
"89464";"A018982";"A048710";"2031120";"MBG0095";"PV29    ";"2018JJ00";;
"89465";"A018982";"A048710";"2031120";"MBG0095";"PV29    ";"2019JJ00";;
"89466";"A018982";"A048710";"2031120";"MBG0095";"PV29    ";"2020JJ00";;
"89467";"A018982";"A048710";"2031120";"MBG0095";"PV29    ";"2021JJ00";;
"89468";"A018982";"A048710";"2031120";"MBG0095";"PV30    ";"2018JJ00";;
"89469";"A018982";"A048710";"2031120";"MBG0095";"PV30    ";"2019JJ00";;
"89470";"A018982";"A048710";"2031120";"MBG0095";"PV30    ";"2020JJ00";;
"89471";"A018982";"A048710";"2031120";"MBG0095";"PV30    ";"2021JJ00";;
"89472";"A018982";"A048710";"2031120";"MBG0095";"PV31    ";"2018JJ00";;
"89473";"A018982";"A048710";"2031120";"MBG0095";"PV31    ";"2019JJ00";;
"89474";"A018982";"A048710";"2031120";"MBG0095";"PV31    ";"2020JJ00";;
"89475";"A018982";"A048710";"2031120";"MBG0095";"PV31    ";"2021JJ00";;
"89496";"A018982";"A048710";"2031130";"MW00000";"NL01    ";"2018JJ00";"0.1";"5"
"89497";"A018982";"A048710";"2031130";"MW00000";"NL01    ";"2019JJ00";"0.08";"4"
"89498";"A018982";"A048710";"2031130";"MW00000";"NL01    ";"2020JJ00";"0.05";"3"
"89499";"A018982";"A048710";"2031130";"MW00000";"NL01    ";"2021JJ00";"0.04";"2"
"89500";"A018982";"A048710";"2031130";"MW00000";"LD01    ";"2018JJ00";;
"89501";"A018982";"A048710";"2031130";"MW00000";"LD01    ";"2019JJ00";;
"89502";"A018982";"A048710";"2031130";"MW00000";"LD01    ";"2020JJ00";;
"89503";"A018982";"A048710";"2031130";"MW00000";"LD01    ";"2021JJ00";;
"89504";"A018982";"A048710";"2031130";"MW00000";"LD02    ";"2018JJ00";"0.05";"3"
"89505";"A018982";"A048710";"2031130";"MW00000";"LD02    ";"2019JJ00";;
"89506";"A018982";"A048710";"2031130";"MW00000";"LD02    ";"2020JJ00";;
"89507";"A018982";"A048710";"2031130";"MW00000";"LD02    ";"2021JJ00";;
"89508";"A018982";"A048710";"2031130";"MW00000";"LD03    ";"2018JJ00";"0.15";"8"
"89509";"A018982";"A048710";"2031130";"MW00000";"LD03    ";"2019JJ00";"0.13";"7"
"89510";"A018982";"A048710";"2031130";"MW00000";"LD03    ";"2020JJ00";"0.08";"4"
"89511";"A018982";"A048710";"2031130";"MW00000";"LD03    ";"2021JJ00";"0.07";"4"
"89512";"A018982";"A048710";"2031130";"MW00000";"LD04    ";"2018JJ00";;
"89513";"A018982";"A048710";"2031130";"MW00000";"LD04    ";"2019JJ00";;
"89514";"A018982";"A048710";"2031130";"MW00000";"LD04    ";"2020JJ00";;
"89515";"A018982";"A048710";"2031130";"MW00000";"LD04    ";"2021JJ00";;
"89516";"A018982";"A048710";"2031130";"MW00000";"PV20    ";"2018JJ00";;
"89517";"A018982";"A048710";"2031130";"MW00000";"PV20    ";"2019JJ00";;
"89518";"A018982";"A048710";"2031130";"MW00000";"PV20    ";"2020JJ00";;
"89519";"A018982";"A048710";"2031130";"MW00000";"PV20    ";"2021JJ00";;
"89520";"A018982";"A048710";"2031130";"MW00000";"PV21    ";"2018JJ00";;
"89521";"A018982";"A048710";"2031130";"MW00000";"PV21    ";"2019JJ00";;
"89522";"A018982";"A048710";"2031130";"MW00000";"PV21    ";"2020JJ00";;
"89523";"A018982";"A048710";"2031130";"MW00000";"PV21    ";"2021JJ00";;
"89524";"A018982";"A048710";"2031130";"MW00000";"PV22    ";"2018JJ00";;
"89525";"A018982";"A048710";"2031130";"MW00000";"PV22    ";"2019JJ00";;
"89526";"A018982";"A048710";"2031130";"MW00000";"PV22    ";"2020JJ00";;
"89527";"A018982";"A048710";"2031130";"MW00000";"PV22    ";"2021JJ00";;
"89528";"A018982";"A048710";"2031130";"MW00000";"PV23    ";"2018JJ00";;
"89529";"A018982";"A048710";"2031130";"MW00000";"PV23    ";"2019JJ00";;
"89530";"A018982";"A048710";"2031130";"MW00000";"PV23    ";"2020JJ00";;
"89531";"A018982";"A048710";"2031130";"MW00000";"PV23    ";"2021JJ00";;
"89532";"A018982";"A048710";"2031130";"MW00000";"PV24    ";"2018JJ00";;
"89533";"A018982";"A048710";"2031130";"MW00000";"PV24    ";"2019JJ00";;
"89534";"A018982";"A048710";"2031130";"MW00000";"PV24    ";"2020JJ00";;
"89535";"A018982";"A048710";"2031130";"MW00000";"PV24    ";"2021JJ00";;
"89536";"A018982";"A048710";"2031130";"MW00000";"PV25    ";"2018JJ00";;
"89537";"A018982";"A048710";"2031130";"MW00000";"PV25    ";"2019JJ00";;
"89538";"A018982";"A048710";"2031130";"MW00000";"PV25    ";"2020JJ00";;
"89539";"A018982";"A048710";"2031130";"MW00000";"PV25    ";"2021JJ00";;
"89540";"A018982";"A048710";"2031130";"MW00000";"PV26    ";"2018JJ00";;
"89541";"A018982";"A048710";"2031130";"MW00000";"PV26    ";"2019JJ00";;
"89542";"A018982";"A048710";"2031130";"MW00000";"PV26    ";"2020JJ00";;
"89543";"A018982";"A048710";"2031130";"MW00000";"PV26    ";"2021JJ00";;
"89544";"A018982";"A048710";"2031130";"MW00000";"PV27    ";"2018JJ00";"0.18";"9"
"89545";"A018982";"A048710";"2031130";"MW00000";"PV27    ";"2019JJ00";"0.12";"6"
"89546";"A018982";"A048710";"2031130";"MW00000";"PV27    ";"2020JJ00";"0.09";"5"
"89547";"A018982";"A048710";"2031130";"MW00000";"PV27    ";"2021JJ00";"0.09";"4"
"89548";"A018982";"A048710";"2031130";"MW00000";"PV28    ";"2018JJ00";"0.16";"8"
"89549";"A018982";"A048710";"2031130";"MW00000";"PV28    ";"2019JJ00";"0.16";"8"
"89550";"A018982";"A048710";"2031130";"MW00000";"PV28    ";"2020JJ00";"0.08";"4"
"89551";"A018982";"A048710";"2031130";"MW00000";"PV28    ";"2021JJ00";"0.07";"4"
"89552";"A018982";"A048710";"2031130";"MW00000";"PV29    ";"2018JJ00";;
"89553";"A018982";"A048710";"2031130";"MW00000";"PV29    ";"2019JJ00";;
"89554";"A018982";"A048710";"2031130";"MW00000";"PV29    ";"2020JJ00";;
"89555";"A018982";"A048710";"2031130";"MW00000";"PV29    ";"2021JJ00";;
"89556";"A018982";"A048710";"2031130";"MW00000";"PV30    ";"2018JJ00";;
"89557";"A018982";"A048710";"2031130";"MW00000";"PV30    ";"2019JJ00";;
"89558";"A018982";"A048710";"2031130";"MW00000";"PV30    ";"2020JJ00";;
"89559";"A018982";"A048710";"2031130";"MW00000";"PV30    ";"2021JJ00";;
"89560";"A018982";"A048710";"2031130";"MW00000";"PV31    ";"2018JJ00";;
"89561";"A018982";"A048710";"2031130";"MW00000";"PV31    ";"2019JJ00";;
"89562";"A018982";"A048710";"2031130";"MW00000";"PV31    ";"2020JJ00";;
"89563";"A018982";"A048710";"2031130";"MW00000";"PV31    ";"2021JJ00";;
"89584";"A018982";"A048710";"2031130";"MOG0095";"NL01    ";"2018JJ00";"0.08";"4"
"89585";"A018982";"A048710";"2031130";"MOG0095";"NL01    ";"2019JJ00";"0.07";"4"
"89586";"A018982";"A048710";"2031130";"MOG0095";"NL01    ";"2020JJ00";"0.04";"2"
"89587";"A018982";"A048710";"2031130";"MOG0095";"NL01    ";"2021JJ00";"0.04";"2"
"89588";"A018982";"A048710";"2031130";"MOG0095";"LD01    ";"2018JJ00";;
"89589";"A018982";"A048710";"2031130";"MOG0095";"LD01    ";"2019JJ00";;
"89590";"A018982";"A048710";"2031130";"MOG0095";"LD01    ";"2020JJ00";;
"89591";"A018982";"A048710";"2031130";"MOG0095";"LD01    ";"2021JJ00";;
"89592";"A018982";"A048710";"2031130";"MOG0095";"LD02    ";"2018JJ00";"0.04";"2"
"89593";"A018982";"A048710";"2031130";"MOG0095";"LD02    ";"2019JJ00";;
"89594";"A018982";"A048710";"2031130";"MOG0095";"LD02    ";"2020JJ00";;
"89595";"A018982";"A048710";"2031130";"MOG0095";"LD02    ";"2021JJ00";;
"89596";"A018982";"A048710";"2031130";"MOG0095";"LD03    ";"2018JJ00";"0.13";"7"
"89597";"A018982";"A048710";"2031130";"MOG0095";"LD03    ";"2019JJ00";"0.11";"6"
"89598";"A018982";"A048710";"2031130";"MOG0095";"LD03    ";"2020JJ00";"0.06";"3"
"89599";"A018982";"A048710";"2031130";"MOG0095";"LD03    ";"2021JJ00";"0.06";"3"
"89600";"A018982";"A048710";"2031130";"MOG0095";"LD04    ";"2018JJ00";;
"89601";"A018982";"A048710";"2031130";"MOG0095";"LD04    ";"2019JJ00";;
"89602";"A018982";"A048710";"2031130";"MOG0095";"LD04    ";"2020JJ00";;
"89603";"A018982";"A048710";"2031130";"MOG0095";"LD04    ";"2021JJ00";;
"89604";"A018982";"A048710";"2031130";"MOG0095";"PV20    ";"2018JJ00";;
"89605";"A018982";"A048710";"2031130";"MOG0095";"PV20    ";"2019JJ00";;
"89606";"A018982";"A048710";"2031130";"MOG0095";"PV20    ";"2020JJ00";;
"89607";"A018982";"A048710";"2031130";"MOG0095";"PV20    ";"2021JJ00";;
"89608";"A018982";"A048710";"2031130";"MOG0095";"PV21    ";"2018JJ00";;
"89609";"A018982";"A048710";"2031130";"MOG0095";"PV21    ";"2019JJ00";;
"89610";"A018982";"A048710";"2031130";"MOG0095";"PV21    ";"2020JJ00";;
"89611";"A018982";"A048710";"2031130";"MOG0095";"PV21    ";"2021JJ00";;
"89612";"A018982";"A048710";"2031130";"MOG0095";"PV22    ";"2018JJ00";;
"89613";"A018982";"A048710";"2031130";"MOG0095";"PV22    ";"2019JJ00";;
"89614";"A018982";"A048710";"2031130";"MOG0095";"PV22    ";"2020JJ00";;
"89615";"A018982";"A048710";"2031130";"MOG0095";"PV22    ";"2021JJ00";;
"89616";"A018982";"A048710";"2031130";"MOG0095";"PV23    ";"2018JJ00";;
"89617";"A018982";"A048710";"2031130";"MOG0095";"PV23    ";"2019JJ00";;
"89618";"A018982";"A048710";"2031130";"MOG0095";"PV23    ";"2020JJ00";;
"89619";"A018982";"A048710";"2031130";"MOG0095";"PV23    ";"2021JJ00";;
"89620";"A018982";"A048710";"2031130";"MOG0095";"PV24    ";"2018JJ00";;
"89621";"A018982";"A048710";"2031130";"MOG0095";"PV24    ";"2019JJ00";;
"89622";"A018982";"A048710";"2031130";"MOG0095";"PV24    ";"2020JJ00";;
"89623";"A018982";"A048710";"2031130";"MOG0095";"PV24    ";"2021JJ00";;
"89624";"A018982";"A048710";"2031130";"MOG0095";"PV25    ";"2018JJ00";;
"89625";"A018982";"A048710";"2031130";"MOG0095";"PV25    ";"2019JJ00";;
"89626";"A018982";"A048710";"2031130";"MOG0095";"PV25    ";"2020JJ00";;
"89627";"A018982";"A048710";"2031130";"MOG0095";"PV25    ";"2021JJ00";;
"89628";"A018982";"A048710";"2031130";"MOG0095";"PV26    ";"2018JJ00";;
"89629";"A018982";"A048710";"2031130";"MOG0095";"PV26    ";"2019JJ00";;
"89630";"A018982";"A048710";"2031130";"MOG0095";"PV26    ";"2020JJ00";;
"89631";"A018982";"A048710";"2031130";"MOG0095";"PV26    ";"2021JJ00";;
"89632";"A018982";"A048710";"2031130";"MOG0095";"PV27    ";"2018JJ00";"0.14";"7"
"89633";"A018982";"A048710";"2031130";"MOG0095";"PV27    ";"2019JJ00";"0.09";"5"
"89634";"A018982";"A048710";"2031130";"MOG0095";"PV27    ";"2020JJ00";"0.07";"3"
"89635";"A018982";"A048710";"2031130";"MOG0095";"PV27    ";"2021JJ00";"0.06";"3"
"89636";"A018982";"A048710";"2031130";"MOG0095";"PV28    ";"2018JJ00";"0.13";"7"
"89637";"A018982";"A048710";"2031130";"MOG0095";"PV28    ";"2019JJ00";"0.13";"7"
"89638";"A018982";"A048710";"2031130";"MOG0095";"PV28    ";"2020JJ00";"0.06";"3"
"89639";"A018982";"A048710";"2031130";"MOG0095";"PV28    ";"2021JJ00";"0.06";"3"
"89640";"A018982";"A048710";"2031130";"MOG0095";"PV29    ";"2018JJ00";;
"89641";"A018982";"A048710";"2031130";"MOG0095";"PV29    ";"2019JJ00";;
"89642";"A018982";"A048710";"2031130";"MOG0095";"PV29    ";"2020JJ00";;
"89643";"A018982";"A048710";"2031130";"MOG0095";"PV29    ";"2021JJ00";;
"89644";"A018982";"A048710";"2031130";"MOG0095";"PV30    ";"2018JJ00";;
"89645";"A018982";"A048710";"2031130";"MOG0095";"PV30    ";"2019JJ00";;
"89646";"A018982";"A048710";"2031130";"MOG0095";"PV30    ";"2020JJ00";;
"89647";"A018982";"A048710";"2031130";"MOG0095";"PV30    ";"2021JJ00";;
"89648";"A018982";"A048710";"2031130";"MOG0095";"PV31    ";"2018JJ00";;
"89649";"A018982";"A048710";"2031130";"MOG0095";"PV31    ";"2019JJ00";;
"89650";"A018982";"A048710";"2031130";"MOG0095";"PV31    ";"2020JJ00";;
"89651";"A018982";"A048710";"2031130";"MOG0095";"PV31    ";"2021JJ00";;
"89672";"A018982";"A048710";"2031130";"MBG0095";"NL01    ";"2018JJ00";"0.11";"6"
"89673";"A018982";"A048710";"2031130";"MBG0095";"NL01    ";"2019JJ00";"0.09";"5"
"89674";"A018982";"A048710";"2031130";"MBG0095";"NL01    ";"2020JJ00";"0.06";"3"
"89675";"A018982";"A048710";"2031130";"MBG0095";"NL01    ";"2021JJ00";"0.05";"3"
"89676";"A018982";"A048710";"2031130";"MBG0095";"LD01    ";"2018JJ00";;
"89677";"A018982";"A048710";"2031130";"MBG0095";"LD01    ";"2019JJ00";;
"89678";"A018982";"A048710";"2031130";"MBG0095";"LD01    ";"2020JJ00";;
"89679";"A018982";"A048710";"2031130";"MBG0095";"LD01    ";"2021JJ00";;
"89680";"A018982";"A048710";"2031130";"MBG0095";"LD02    ";"2018JJ00";"0.07";"4"
"89681";"A018982";"A048710";"2031130";"MBG0095";"LD02    ";"2019JJ00";;
"89682";"A018982";"A048710";"2031130";"MBG0095";"LD02    ";"2020JJ00";;
"89683";"A018982";"A048710";"2031130";"MBG0095";"LD02    ";"2021JJ00";;
"89684";"A018982";"A048710";"2031130";"MBG0095";"LD03    ";"2018JJ00";"0.17";"9"
"89685";"A018982";"A048710";"2031130";"MBG0095";"LD03    ";"2019JJ00";"0.14";"7"
"89686";"A018982";"A048710";"2031130";"MBG0095";"LD03    ";"2020JJ00";"0.09";"5"
"89687";"A018982";"A048710";"2031130";"MBG0095";"LD03    ";"2021JJ00";"0.08";"4"
"89688";"A018982";"A048710";"2031130";"MBG0095";"LD04    ";"2018JJ00";;
"89689";"A018982";"A048710";"2031130";"MBG0095";"LD04    ";"2019JJ00";;
"89690";"A018982";"A048710";"2031130";"MBG0095";"LD04    ";"2020JJ00";;
"89691";"A018982";"A048710";"2031130";"MBG0095";"LD04    ";"2021JJ00";;
"89692";"A018982";"A048710";"2031130";"MBG0095";"PV20    ";"2018JJ00";;
"89693";"A018982";"A048710";"2031130";"MBG0095";"PV20    ";"2019JJ00";;
"89694";"A018982";"A048710";"2031130";"MBG0095";"PV20    ";"2020JJ00";;
"89695";"A018982";"A048710";"2031130";"MBG0095";"PV20    ";"2021JJ00";;
"89696";"A018982";"A048710";"2031130";"MBG0095";"PV21    ";"2018JJ00";;
"89697";"A018982";"A048710";"2031130";"MBG0095";"PV21    ";"2019JJ00";;
"89698";"A018982";"A048710";"2031130";"MBG0095";"PV21    ";"2020JJ00";;
"89699";"A018982";"A048710";"2031130";"MBG0095";"PV21    ";"2021JJ00";;
"89700";"A018982";"A048710";"2031130";"MBG0095";"PV22    ";"2018JJ00";;
"89701";"A018982";"A048710";"2031130";"MBG0095";"PV22    ";"2019JJ00";;
"89702";"A018982";"A048710";"2031130";"MBG0095";"PV22    ";"2020JJ00";;
"89703";"A018982";"A048710";"2031130";"MBG0095";"PV22    ";"2021JJ00";;
"89704";"A018982";"A048710";"2031130";"MBG0095";"PV23    ";"2018JJ00";;
"89705";"A018982";"A048710";"2031130";"MBG0095";"PV23    ";"2019JJ00";;
"89706";"A018982";"A048710";"2031130";"MBG0095";"PV23    ";"2020JJ00";;
"89707";"A018982";"A048710";"2031130";"MBG0095";"PV23    ";"2021JJ00";;
"89708";"A018982";"A048710";"2031130";"MBG0095";"PV24    ";"2018JJ00";;
"89709";"A018982";"A048710";"2031130";"MBG0095";"PV24    ";"2019JJ00";;
"89710";"A018982";"A048710";"2031130";"MBG0095";"PV24    ";"2020JJ00";;
"89711";"A018982";"A048710";"2031130";"MBG0095";"PV24    ";"2021JJ00";;
"89712";"A018982";"A048710";"2031130";"MBG0095";"PV25    ";"2018JJ00";;
"89713";"A018982";"A048710";"2031130";"MBG0095";"PV25    ";"2019JJ00";;
"89714";"A018982";"A048710";"2031130";"MBG0095";"PV25    ";"2020JJ00";;
"89715";"A018982";"A048710";"2031130";"MBG0095";"PV25    ";"2021JJ00";;
"89716";"A018982";"A048710";"2031130";"MBG0095";"PV26    ";"2018JJ00";;
"89717";"A018982";"A048710";"2031130";"MBG0095";"PV26    ";"2019JJ00";;
"89718";"A018982";"A048710";"2031130";"MBG0095";"PV26    ";"2020JJ00";;
"89719";"A018982";"A048710";"2031130";"MBG0095";"PV26    ";"2021JJ00";;
"89720";"A018982";"A048710";"2031130";"MBG0095";"PV27    ";"2018JJ00";"0.21";"11"
"89721";"A018982";"A048710";"2031130";"MBG0095";"PV27    ";"2019JJ00";"0.16";"8"
"89722";"A018982";"A048710";"2031130";"MBG0095";"PV27    ";"2020JJ00";"0.12";"6"
"89723";"A018982";"A048710";"2031130";"MBG0095";"PV27    ";"2021JJ00";"0.11";"6"
"89724";"A018982";"A048710";"2031130";"MBG0095";"PV28    ";"2018JJ00";"0.2";"10"
"89725";"A018982";"A048710";"2031130";"MBG0095";"PV28    ";"2019JJ00";"0.19";"10"
"89726";"A018982";"A048710";"2031130";"MBG0095";"PV28    ";"2020JJ00";"0.1";"5"
"89727";"A018982";"A048710";"2031130";"MBG0095";"PV28    ";"2021JJ00";"0.09";"4"
"89728";"A018982";"A048710";"2031130";"MBG0095";"PV29    ";"2018JJ00";;
"89729";"A018982";"A048710";"2031130";"MBG0095";"PV29    ";"2019JJ00";;
"89730";"A018982";"A048710";"2031130";"MBG0095";"PV29    ";"2020JJ00";;
"89731";"A018982";"A048710";"2031130";"MBG0095";"PV29    ";"2021JJ00";;
"89732";"A018982";"A048710";"2031130";"MBG0095";"PV30    ";"2018JJ00";;
"89733";"A018982";"A048710";"2031130";"MBG0095";"PV30    ";"2019JJ00";;
"89734";"A018982";"A048710";"2031130";"MBG0095";"PV30    ";"2020JJ00";;
"89735";"A018982";"A048710";"2031130";"MBG0095";"PV30    ";"2021JJ00";;
"89736";"A018982";"A048710";"2031130";"MBG0095";"PV31    ";"2018JJ00";;
"89737";"A018982";"A048710";"2031130";"MBG0095";"PV31    ";"2019JJ00";;
"89738";"A018982";"A048710";"2031130";"MBG0095";"PV31    ";"2020JJ00";;
"89739";"A018982";"A048710";"2031130";"MBG0095";"PV31    ";"2021JJ00";;
"89760";"A018982";"A048710";"2031140";"MW00000";"NL01    ";"2018JJ00";"0.1";"5"
"89761";"A018982";"A048710";"2031140";"MW00000";"NL01    ";"2019JJ00";"0.09";"5"
"89762";"A018982";"A048710";"2031140";"MW00000";"NL01    ";"2020JJ00";"0.03";"2"
"89763";"A018982";"A048710";"2031140";"MW00000";"NL01    ";"2021JJ00";"0.04";"2"
"89764";"A018982";"A048710";"2031140";"MW00000";"LD01    ";"2018JJ00";;
"89765";"A018982";"A048710";"2031140";"MW00000";"LD01    ";"2019JJ00";;
"89766";"A018982";"A048710";"2031140";"MW00000";"LD01    ";"2020JJ00";;
"89767";"A018982";"A048710";"2031140";"MW00000";"LD01    ";"2021JJ00";;
"89768";"A018982";"A048710";"2031140";"MW00000";"LD02    ";"2018JJ00";"0.06";"3"
"89769";"A018982";"A048710";"2031140";"MW00000";"LD02    ";"2019JJ00";;
"89770";"A018982";"A048710";"2031140";"MW00000";"LD02    ";"2020JJ00";;
"89771";"A018982";"A048710";"2031140";"MW00000";"LD02    ";"2021JJ00";;
"89772";"A018982";"A048710";"2031140";"MW00000";"LD03    ";"2018JJ00";"0.15";"8"
"89773";"A018982";"A048710";"2031140";"MW00000";"LD03    ";"2019JJ00";"0.15";"8"
"89774";"A018982";"A048710";"2031140";"MW00000";"LD03    ";"2020JJ00";"0.06";"3"
"89775";"A018982";"A048710";"2031140";"MW00000";"LD03    ";"2021JJ00";"0.06";"3"
"89776";"A018982";"A048710";"2031140";"MW00000";"LD04    ";"2018JJ00";;
"89777";"A018982";"A048710";"2031140";"MW00000";"LD04    ";"2019JJ00";;
"89778";"A018982";"A048710";"2031140";"MW00000";"LD04    ";"2020JJ00";;
"89779";"A018982";"A048710";"2031140";"MW00000";"LD04    ";"2021JJ00";;
"89780";"A018982";"A048710";"2031140";"MW00000";"PV20    ";"2018JJ00";;
"89781";"A018982";"A048710";"2031140";"MW00000";"PV20    ";"2019JJ00";;
"89782";"A018982";"A048710";"2031140";"MW00000";"PV20    ";"2020JJ00";;
"89783";"A018982";"A048710";"2031140";"MW00000";"PV20    ";"2021JJ00";;
"89784";"A018982";"A048710";"2031140";"MW00000";"PV21    ";"2018JJ00";;
"89785";"A018982";"A048710";"2031140";"MW00000";"PV21    ";"2019JJ00";;
"89786";"A018982";"A048710";"2031140";"MW00000";"PV21    ";"2020JJ00";;
"89787";"A018982";"A048710";"2031140";"MW00000";"PV21    ";"2021JJ00";;
"89788";"A018982";"A048710";"2031140";"MW00000";"PV22    ";"2018JJ00";;
"89789";"A018982";"A048710";"2031140";"MW00000";"PV22    ";"2019JJ00";;
"89790";"A018982";"A048710";"2031140";"MW00000";"PV22    ";"2020JJ00";;
"89791";"A018982";"A048710";"2031140";"MW00000";"PV22    ";"2021JJ00";;
"89792";"A018982";"A048710";"2031140";"MW00000";"PV23    ";"2018JJ00";;
"89793";"A018982";"A048710";"2031140";"MW00000";"PV23    ";"2019JJ00";;
"89794";"A018982";"A048710";"2031140";"MW00000";"PV23    ";"2020JJ00";;
"89795";"A018982";"A048710";"2031140";"MW00000";"PV23    ";"2021JJ00";;
"89796";"A018982";"A048710";"2031140";"MW00000";"PV24    ";"2018JJ00";;
"89797";"A018982";"A048710";"2031140";"MW00000";"PV24    ";"2019JJ00";;
"89798";"A018982";"A048710";"2031140";"MW00000";"PV24    ";"2020JJ00";;
"89799";"A018982";"A048710";"2031140";"MW00000";"PV24    ";"2021JJ00";;
"89800";"A018982";"A048710";"2031140";"MW00000";"PV25    ";"2018JJ00";;
"89801";"A018982";"A048710";"2031140";"MW00000";"PV25    ";"2019JJ00";;
"89802";"A018982";"A048710";"2031140";"MW00000";"PV25    ";"2020JJ00";;
"89803";"A018982";"A048710";"2031140";"MW00000";"PV25    ";"2021JJ00";;
"89804";"A018982";"A048710";"2031140";"MW00000";"PV26    ";"2018JJ00";;
"89805";"A018982";"A048710";"2031140";"MW00000";"PV26    ";"2019JJ00";;
"89806";"A018982";"A048710";"2031140";"MW00000";"PV26    ";"2020JJ00";;
"89807";"A018982";"A048710";"2031140";"MW00000";"PV26    ";"2021JJ00";;
"89808";"A018982";"A048710";"2031140";"MW00000";"PV27    ";"2018JJ00";"0.16";"8"
"89809";"A018982";"A048710";"2031140";"MW00000";"PV27    ";"2019JJ00";"0.14";"7"
"89810";"A018982";"A048710";"2031140";"MW00000";"PV27    ";"2020JJ00";;
"89811";"A018982";"A048710";"2031140";"MW00000";"PV27    ";"2021JJ00";"0.07";"4"
"89812";"A018982";"A048710";"2031140";"MW00000";"PV28    ";"2018JJ00";"0.18";"9"
"89813";"A018982";"A048710";"2031140";"MW00000";"PV28    ";"2019JJ00";"0.19";"10"
"89814";"A018982";"A048710";"2031140";"MW00000";"PV28    ";"2020JJ00";"0.06";"3"
"89815";"A018982";"A048710";"2031140";"MW00000";"PV28    ";"2021JJ00";"0.07";"4"
"89816";"A018982";"A048710";"2031140";"MW00000";"PV29    ";"2018JJ00";;
"89817";"A018982";"A048710";"2031140";"MW00000";"PV29    ";"2019JJ00";;
"89818";"A018982";"A048710";"2031140";"MW00000";"PV29    ";"2020JJ00";;
"89819";"A018982";"A048710";"2031140";"MW00000";"PV29    ";"2021JJ00";;
"89820";"A018982";"A048710";"2031140";"MW00000";"PV30    ";"2018JJ00";;
"89821";"A018982";"A048710";"2031140";"MW00000";"PV30    ";"2019JJ00";;
