Entity,Code,Day,Daily hospital occupancy
Switzerland,CHE,2021-07-04,102
Switzerland,CHE,2021-07-05,95
Switzerland,CHE,2021-07-06,88
Switzerland,CHE,2021-07-07,79
Switzerland,CHE,2021-07-08,75
Switzerland,CHE,2021-07-09,84
Switzerland,CHE,2021-07-10,81
Switzerland,CHE,2021-07-11,88
Switzerland,CHE,2021-07-12,86
Switzerland,CHE,2021-07-13,79
Switzerland,CHE,2021-07-14,79
Switzerland,CHE,2021-07-15,83
Switzerland,CHE,2021-07-16,93
Switzerland,CHE,2021-07-17,92
Switzerland,CHE,2021-07-18,93
Switzerland,CHE,2021-07-19,145
Switzerland,CHE,2021-07-20,128
Switzerland,CHE,2021-07-21,128
Switzerland,CHE,2021-07-22,135
Switzerland,CHE,2021-07-23,141
Switzerland,CHE,2021-07-24,147
Switzerland,CHE,2021-07-25,148
Switzerland,CHE,2021-07-26,167
Switzerland,CHE,2021-07-27,173
Switzerland,CHE,2021-07-28,179
Switzerland,CHE,2021-07-29,174
Switzerland,CHE,2021-07-30,169
Switzerland,CHE,2021-07-31,179
Switzerland,CHE,2021-08-01,179
Switzerland,CHE,2021-08-02,197
Switzerland,CHE,2021-08-03,222
Switzerland,CHE,2021-08-04,222
Switzerland,CHE,2021-08-05,234
Switzerland,CHE,2021-08-06,255
Switzerland,CHE,2021-08-07,253
Switzerland,CHE,2021-08-08,253
Switzerland,CHE,2021-08-09,287
Switzerland,CHE,2021-08-10,315
Switzerland,CHE,2021-08-11,337
Switzerland,CHE,2021-08-12,353
Switzerland,CHE,2021-08-13,378
Switzerland,CHE,2021-08-14,396
Switzerland,CHE,2021-08-15,409
Switzerland,CHE,2021-08-16,533
Switzerland,CHE,2021-08-17,594
Switzerland,CHE,2021-08-18,603
Switzerland,CHE,2021-08-19,644
Switzerland,CHE,2021-08-20,671
Switzerland,CHE,2021-08-21,706
Switzerland,CHE,2021-08-22,719
Switzerland,CHE,2021-08-23,787
Switzerland,CHE,2021-08-24,829
Switzerland,CHE,2021-08-25,838
Switzerland,CHE,2021-08-26,839
Switzerland,CHE,2021-08-27,831
Switzerland,CHE,2021-08-28,837
Switzerland,CHE,2021-08-29,845
Switzerland,CHE,2021-08-30,864
Switzerland,CHE,2021-08-31,876
Switzerland,CHE,2021-09-01,890
Switzerland,CHE,2021-09-02,866
Switzerland,CHE,2021-09-03,847
Switzerland,CHE,2021-09-04,817
Switzerland,CHE,2021-09-05,830
Switzerland,CHE,2021-09-06,828
Switzerland,CHE,2021-09-07,840
Switzerland,CHE,2021-09-08,823
Switzerland,CHE,2021-09-09,835
Switzerland,CHE,2021-09-10,826
Switzerland,CHE,2021-09-11,808
Switzerland,CHE,2021-09-12,828
Switzerland,CHE,2021-09-13,833
Switzerland,CHE,2021-09-14,824
Switzerland,CHE,2021-09-15,802
Switzerland,CHE,2021-09-16,770
Switzerland,CHE,2021-09-17,718
Switzerland,CHE,2021-09-18,717
Switzerland,CHE,2021-09-19,719
Switzerland,CHE,2021-09-20,709
Switzerland,CHE,2021-09-21,710
Switzerland,CHE,2021-09-22,681
Switzerland,CHE,2021-09-23,679
Switzerland,CHE,2021-09-24,623
Switzerland,CHE,2021-09-25,581
Switzerland,CHE,2021-09-26,586
Switzerland,CHE,2021-09-27,586
Switzerland,CHE,2021-09-28,583
Switzerland,CHE,2021-09-29,560
Switzerland,CHE,2021-09-30,506
Switzerland,CHE,2021-10-01,500
Switzerland,CHE,2021-10-02,487
Switzerland,CHE,2021-10-03,482
Switzerland,CHE,2021-10-04,487
Switzerland,CHE,2021-10-05,463
Switzerland,CHE,2021-10-06,434
Switzerland,CHE,2021-10-07,438
